Time (h),OD 600,Product (kg),Time (h).1,DO (%),Glucose Delivered (kg),Feed Delivered (kg),CER (mmol/L*hr),Vessel Weight (kg),pH,Temperature (C),Agitation (RPM),Base Weight (kg),Vessel Volume (L),Time (h).2,Glucose (g/L),Dry Cell Weight (g/L),Product Concentration (g/L),Productivity (g/L/h),Yield (%)
,,,51.55,17.49,16.31,27.16,188.38,105.51,7.13,39.85,543.3,2.07,92.66,,,,,,
,,,51.57,17.14,17.42,30.59,174.07,110.23,6.96,38.18,583.99,1.91,117.44,,,,,,
,,,51.58,16.58,14.45,29.03,204.06,101.5,6.62,33.62,545.57,1.87,89.92,,,,,,
,,,51.6,19.22,15.95,29.7,163.51,85.8,7.47,37.8,533.17,1.78,122.37,,,,,,
,,,51.62,19.33,16.48,30.69,176.02,112.64,6.97,33.16,541.57,2.17,123.91,,,,,,
,,,51.63,17.0,12.07,26.12,177.95,92.4,7.05,42.5,527.64,1.84,95.58,,,,,,
,,,51.65,17.79,15.17,29.75,180.14,106.44,6.16,38.48,610.34,1.94,105.36,,,,,,
,,,51.67,20.49,16.97,30.29,212.55,103.24,7.2,31.59,581.9,2.34,92.9,,,,,,
,,,51.68,19.01,19.23,33.12,187.31,105.92,5.62,34.7,509.66,2.09,98.04,,,,,,
,,,51.7,14.64,17.16,32.44,183.45,84.51,7.59,34.7,537.54,2.05,91.24,,,,,,
,,,51.72,15.95,16.92,32.33,174.76,89.69,7.93,37.42,532.87,1.74,88.25,,,,,,
,,,51.73,19.51,16.94,28.09,196.07,95.71,7.18,36.15,441.14,2.11,112.96,,,,,,
,,,51.75,14.76,19.92,28.59,179.64,95.1,6.08,34.19,543.76,2.12,105.72,,,,,,
,,,51.77,17.34,20.59,33.71,196.08,97.08,6.95,36.82,583.34,2.12,92.21,,,,,,
,,,51.78,18.75,15.1,29.51,191.33,88.7,5.64,33.8,496.38,1.64,97.13,,,,,,
,,,51.8,16.62,19.03,30.75,176.08,114.96,6.51,35.57,459.97,1.87,108.97,,,,,,
,,,51.82,15.23,15.88,34.43,163.57,116.03,6.42,31.82,471.32,1.98,104.56,,,,,,
,,,51.83,16.59,13.51,27.42,225.93,88.94,7.45,38.91,571.97,2.05,111.46,,,,,,
,,,51.85,19.13,18.03,29.91,201.92,97.76,7.12,32.94,632.69,1.89,82.86,,,,,,
,,,51.87,17.01,17.65,33.3,197.84,99.33,6.85,39.93,494.61,2.06,101.79,,,,,,
,,,51.88,17.33,16.26,33.91,175.2,87.54,7.99,41.52,564.85,1.83,101.72,,,,,,
,,,51.9,21.01,19.94,32.32,173.58,82.82,7.09,36.11,502.61,2.08,100.68,,,,,,
,,,51.92,20.66,14.52,30.97,179.55,97.94,6.14,37.44,469.98,2.42,112.54,,,,,,
,,,51.93,17.63,16.92,28.87,203.31,85.83,6.46,35.75,566.83,2.29,113.77,,,,,,
,,,51.95,19.4,15.63,29.57,187.77,101.08,5.86,36.48,389.7,2.3,92.55,,,,,,
,,,51.97,19.01,19.39,31.82,184.74,125.08,7.24,38.16,446.41,2.11,114.35,,,,,,
,,,51.98,18.42,15.52,31.13,151.45,97.7,7.36,28.33,599.51,2.13,124.26,,,,,,
,,,52.0,17.58,19.1,34.75,159.74,100.15,7.32,40.3,557.25,2.21,100.33,,,,,,
,,,52.02,17.59,13.57,31.67,149.17,112.02,6.32,33.68,564.22,1.89,104.62,,,,,,
,,,52.03,21.33,14.26,31.73,172.21,89.24,7.02,37.41,579.04,1.68,97.94,,,,,,
,,,52.05,18.26,15.77,32.75,186.8,99.67,7.61,39.63,585.09,1.93,79.47,,,,,,
,,,52.07,20.18,18.14,30.15,165.69,98.1,6.52,39.35,490.83,2.0,100.82,,,,,,
,,,52.08,17.16,12.66,32.93,200.15,81.39,7.73,39.79,580.37,2.06,128.69,,,,,,
,,,52.1,19.83,16.82,33.63,183.78,93.45,6.5,34.84,459.1,1.83,107.02,,,,,,
,,,52.12,16.1,18.4,33.21,185.52,102.07,7.29,42.05,529.21,2.28,97.02,,,,,,
,,,52.13,20.47,14.58,28.37,212.35,109.35,5.78,38.31,580.58,1.79,99.62,,,,,,
,,,52.15,18.36,18.06,32.59,194.9,100.46,7.96,33.11,573.66,1.87,90.51,,,,,,
,,,52.17,21.47,17.02,26.39,188.55,86.86,7.71,40.74,441.33,2.18,101.92,,,,,,
,,,52.18,19.4,19.56,27.9,175.49,90.08,7.6,40.14,474.81,1.92,113.04,,,,,,
,,,52.2,19.58,16.07,33.42,179.72,100.94,6.82,33.03,489.7,1.89,115.47,,,,,,
,,,52.22,17.96,15.57,27.58,183.57,99.72,6.46,40.61,538.94,1.93,110.22,,,,,,
,,,52.23,21.8,17.89,29.86,173.04,101.24,7.61,40.27,499.65,2.0,110.31,,,,,,
,,,52.25,20.28,16.38,29.83,190.18,99.59,6.9,35.41,556.71,1.78,91.52,,,,,,
,,,52.27,24.19,18.08,33.1,193.67,94.68,5.82,38.99,503.45,1.84,103.08,,,,,,
,,,52.28,21.67,16.21,31.33,181.6,105.03,8.04,35.34,570.91,1.7,100.15,,,,,,
,,,52.3,19.16,15.48,35.45,164.33,97.37,7.06,40.89,541.23,1.93,95.51,,,,,,
,,,52.32,21.25,18.78,27.15,195.96,93.21,6.74,34.97,549.64,2.01,115.63,,,,,,
,,,52.33,18.18,19.97,33.4,204.91,99.61,8.06,33.48,457.26,2.09,97.05,,,,,,
,,,52.35,21.74,15.67,31.68,184.26,86.18,6.52,37.39,424.19,2.09,106.62,,,,,,
,,,52.37,20.03,15.7,30.99,177.54,112.61,8.18,34.53,679.5,2.23,112.12,,,,,,
,,,52.38,19.44,17.82,33.68,160.73,92.84,7.26,33.48,492.81,2.11,94.39,,,,,,
,,,52.4,21.93,13.93,26.2,191.55,92.86,6.85,38.88,527.27,2.27,92.35,,,,,,
,,,52.42,24.62,17.18,30.75,153.89,107.85,6.22,40.09,479.24,1.84,118.21,,,,,,
,,,52.43,20.51,19.06,37.15,197.25,105.7,6.27,39.93,577.93,2.1,96.08,,,,,,
,,,52.45,21.82,16.94,30.63,184.88,103.9,7.29,33.18,605.08,1.65,115.22,,,,,,
,,,52.47,17.82,17.47,37.04,192.65,101.34,6.23,33.53,459.35,2.22,113.95,,,,,,
,,,52.48,19.28,20.98,30.69,214.85,83.41,7.54,32.49,550.84,1.92,115.03,,,,,,
,,,52.5,19.96,17.63,28.04,206.55,109.24,8.04,38.17,553.78,1.6,100.79,,,,,,
,,,52.52,22.48,15.06,34.14,212.31,110.26,7.68,31.83,518.39,2.1,91.57,,,,,,
,,,52.53,21.2,18.17,39.39,203.98,93.03,5.96,38.33,598.53,2.1,107.3,,,,,,
,,,52.55,17.57,14.7,35.98,211.22,109.41,6.74,40.91,505.01,1.89,86.72,,,,,,
,,,52.57,19.38,16.29,32.73,188.99,112.53,8.09,37.79,600.81,1.93,100.23,,,,,,
,,,52.58,19.83,15.55,27.39,176.92,97.16,7.02,38.67,565.92,1.75,98.2,,,,,,
,,,52.6,18.68,17.5,30.61,184.19,105.76,7.42,40.63,473.39,1.68,106.26,,,,,,
,,,52.62,20.93,16.01,36.01,192.76,106.15,7.12,39.94,567.02,2.15,92.89,,,,,,
,,,52.63,16.28,18.85,32.61,200.57,93.65,8.45,37.78,494.22,2.37,118.49,,,,,,
,,,52.65,15.1,14.41,24.06,197.91,97.32,7.34,34.75,384.27,2.1,108.25,,,,,,
,,,52.67,18.91,17.55,39.31,207.61,101.78,6.13,37.12,460.63,1.86,121.79,,,,,,
,,,52.68,19.53,16.6,33.28,173.25,101.53,6.95,39.88,535.9,2.07,101.03,,,,,,
,,,52.7,21.2,15.82,29.75,211.45,98.49,6.81,34.16,500.43,1.97,96.08,,,,,,
,,,52.72,20.52,15.7,33.5,155.43,87.15,5.41,44.68,509.39,2.24,105.87,,,,,,
,,,52.73,22.07,16.96,35.6,203.32,101.36,8.04,33.48,472.63,2.31,108.09,,,,,,
,,,52.75,17.98,17.57,33.89,173.16,104.65,6.62,32.62,481.84,1.84,104.01,,,,,,
,,,52.77,19.69,17.51,27.47,188.31,94.27,6.19,42.26,473.19,2.14,99.68,,,,,,
,,,52.78,17.23,15.28,27.99,199.94,88.78,7.42,34.52,531.85,2.09,92.06,,,,,,
,,,52.8,19.37,17.46,34.72,189.69,110.27,5.45,30.99,488.33,1.76,80.9,,,,,,
,,,52.82,21.39,15.5,31.43,198.13,116.31,5.84,31.16,508.18,2.22,104.23,,,,,,
,,,52.83,22.07,13.58,36.71,207.17,99.75,8.17,33.36,551.72,1.86,114.28,,,,,,
,,,52.85,18.3,17.65,33.37,179.33,110.43,6.76,34.05,502.0,2.12,110.91,,,,,,
,,,52.87,22.78,18.26,37.84,185.85,97.23,6.98,38.68,570.23,1.88,88.73,,,,,,
,,,52.88,18.73,16.5,32.82,170.93,103.9,6.76,32.38,597.64,1.95,79.57,,,,,,
,,,52.9,20.72,18.84,32.98,161.24,105.92,7.6,41.9,522.43,1.88,98.06,,,,,,
,,,52.92,22.16,17.09,37.68,159.18,92.68,6.13,37.61,537.01,2.25,105.12,,,,,,
,,,52.93,17.15,21.96,34.39,198.26,99.85,5.56,45.1,423.66,2.37,94.79,,,,,,
,,,52.95,21.33,18.95,36.31,200.03,105.07,9.06,46.44,599.59,2.04,94.6,,,,,,
,,,52.97,20.86,17.04,34.29,187.9,94.39,7.51,35.85,455.2,1.62,111.08,,,,,,
,,,52.98,23.37,15.95,27.12,190.75,100.76,6.19,39.83,482.43,1.86,95.4,,,,,,
,,,53.0,24.27,15.94,34.34,228.05,97.05,7.77,40.45,486.64,2.32,107.54,,,,,,
,,,53.02,22.87,17.94,34.47,152.01,95.67,6.41,32.95,475.24,1.92,108.66,,,,,,
,,,53.03,17.18,17.52,36.48,200.5,97.83,8.3,41.35,517.2,2.13,110.49,,,,,,
,,,53.05,21.36,16.88,35.62,170.46,118.76,7.63,37.37,522.34,2.22,107.27,,,,,,
,,,53.07,19.46,16.95,32.72,213.1,107.3,7.76,39.48,496.43,1.99,103.8,,,,,,
,,,53.08,20.68,16.95,31.92,192.38,104.59,5.75,36.75,532.45,2.08,103.42,,,,,,
,,,53.1,22.95,16.58,37.95,150.5,98.44,7.56,37.73,670.26,1.86,97.08,,,,,,
,,,53.12,21.03,18.0,33.25,224.65,96.35,7.42,40.28,573.6,1.91,101.94,,,,,,
,,,53.13,23.24,15.16,40.1,198.2,105.03,6.42,31.33,545.55,1.87,89.0,,,,,,
,,,53.15,19.06,14.87,32.05,166.77,126.52,7.21,42.33,446.21,2.04,120.05,,,,,,
,,,53.17,19.34,20.1,35.76,200.03,93.79,7.01,29.61,502.15,2.05,114.28,,,,,,
,,,53.18,23.18,13.91,33.8,164.67,108.36,7.45,39.55,511.29,1.94,91.88,,,,,,
,,,53.2,17.49,16.98,32.64,184.92,106.67,6.0,34.48,536.16,2.07,126.96,,,,,,
,,,53.22,20.09,19.65,31.81,203.75,99.37,6.45,35.77,478.66,1.86,93.83,,,,,,
,,,53.23,19.84,21.04,36.93,173.03,111.93,8.09,30.05,505.36,1.77,111.37,,,,,,
,,,53.25,19.16,17.52,37.98,190.83,83.3,7.11,40.53,509.8,2.15,113.35,,,,,,
,,,53.27,24.46,17.06,36.42,175.29,86.13,6.45,34.01,569.77,1.99,88.47,,,,,,
,,,53.28,24.71,19.74,33.38,176.22,106.48,7.47,41.17,566.4,1.9,92.35,,,,,,
,,,53.3,17.7,16.1,34.01,165.71,112.88,7.25,30.43,491.04,2.11,103.74,,,,,,
,,,53.32,24.28,17.27,32.0,188.98,103.65,7.41,36.79,525.09,1.91,92.24,,,,,,
,,,53.33,19.68,17.7,38.28,224.98,117.75,8.02,32.5,536.1,1.94,102.0,,,,,,
,,,53.35,21.32,18.11,37.89,162.54,108.57,6.93,36.26,574.05,1.88,112.1,,,,,,
,,,53.37,19.6,17.21,34.96,190.64,112.74,6.14,42.75,545.6,1.66,77.17,,,,,,
,,,53.38,17.19,19.95,37.83,160.33,89.86,6.55,40.46,602.08,1.97,115.98,,,,,,
,,,53.4,21.85,19.72,37.79,227.32,107.09,6.3,34.5,525.71,2.24,108.81,,,,,,
,,,53.42,21.26,16.84,28.27,183.71,116.24,7.13,38.86,477.61,1.92,100.93,,,,,,
,,,53.43,22.52,18.38,34.4,213.15,100.69,8.35,39.12,568.75,2.14,122.34,,,,,,
,,,53.45,19.33,12.81,30.96,185.91,113.1,7.15,35.69,526.38,1.95,120.23,,,,,,
,,,53.47,17.49,19.63,33.4,160.1,98.0,7.67,32.82,531.04,1.87,104.46,,,,,,
,,,53.48,18.84,18.46,33.45,200.68,105.34,6.35,32.8,505.15,2.14,97.55,,,,,,
,,,53.5,15.29,18.29,32.08,163.64,86.52,7.68,39.0,582.17,2.29,90.73,,,,,,
,,,53.52,17.72,17.99,29.49,164.82,119.8,5.48,42.24,457.82,1.91,103.36,,,,,,
,,,53.53,22.58,17.1,32.15,175.2,100.06,5.33,42.16,605.23,2.02,92.61,,,,,,
,,,53.55,19.09,16.24,34.52,172.93,85.62,6.54,29.87,603.01,2.15,109.1,,,,,,
,,,53.57,20.13,18.51,39.44,170.92,97.41,5.83,36.6,424.09,2.04,100.39,,,,,,
,,,53.58,13.89,17.73,33.56,196.42,102.61,6.95,36.65,474.46,2.39,103.7,,,,,,
,,,53.6,19.09,18.2,32.18,206.38,124.75,6.93,38.85,566.67,1.99,112.38,,,,,,
,,,53.62,20.8,18.93,34.55,207.34,100.7,7.61,31.38,457.08,2.27,93.48,,,,,,
,,,53.63,18.78,18.72,31.88,167.62,108.24,6.07,39.47,593.3,1.77,101.9,,,,,,
,,,53.65,16.03,19.56,30.19,184.58,94.71,6.6,40.72,562.63,1.76,94.11,,,,,,
,,,53.67,17.63,20.92,38.6,197.82,101.76,7.14,31.09,551.98,2.01,111.43,,,,,,
,,,53.68,19.71,15.66,31.88,192.52,115.41,6.6,33.03,594.11,2.21,115.7,,,,,,
,,,53.7,15.88,20.02,36.9,170.21,92.52,7.22,34.61,547.7,2.39,109.43,,,,,,
,,,53.72,20.25,19.36,34.85,172.14,119.78,5.97,40.15,493.27,1.76,102.19,,,,,,
,,,53.73,19.81,19.03,28.4,193.96,103.11,6.01,35.79,577.68,2.24,94.15,,,,,,
,,,53.75,17.18,16.08,34.92,190.02,114.35,6.95,39.09,513.29,2.44,107.52,,,,,,
,,,53.77,17.63,16.74,31.94,208.61,108.68,6.18,44.48,540.08,1.86,107.62,,,,,,
,,,53.78,21.99,18.81,36.41,198.85,112.76,6.36,31.66,442.89,2.21,98.02,,,,,,
,,,53.8,19.96,20.8,40.04,177.67,109.71,6.92,39.44,494.72,2.09,106.44,,,,,,
,,,53.82,20.08,15.89,37.89,172.3,103.0,6.21,40.72,509.09,2.2,109.4,,,,,,
,,,53.83,17.61,16.51,38.79,168.58,86.11,7.36,39.15,507.84,1.71,98.01,,,,,,
,,,53.85,17.95,20.97,39.14,153.42,97.17,6.35,41.53,577.07,2.18,108.44,,,,,,
,,,53.87,18.89,18.91,38.27,189.93,108.11,7.88,38.58,493.81,2.13,104.58,,,,,,
,,,53.88,17.23,19.56,27.45,200.26,91.42,6.69,36.62,393.03,2.06,109.0,,,,,,
,,,53.9,20.79,17.57,34.1,215.06,103.97,6.56,38.72,431.86,2.24,98.1,,,,,,
,,,53.92,20.37,20.98,37.94,160.08,106.25,6.41,41.82,590.04,1.99,106.45,,,,,,
,,,53.93,20.72,16.84,33.67,168.71,93.32,6.87,34.89,544.56,1.88,95.33,,,,,,
,,,53.95,18.43,21.89,39.2,192.87,107.13,6.52,33.4,500.68,2.15,92.19,,,,,,
,,,53.97,16.9,17.63,36.1,221.96,89.14,6.32,37.05,488.0,2.18,113.0,,,,,,
,,,53.98,16.92,18.3,34.7,202.75,95.47,6.18,34.03,466.34,2.37,96.6,,,,,,
,,,54.0,13.52,21.61,36.46,176.31,100.7,5.79,33.56,547.94,2.23,102.49,,,,,,
,,,54.02,19.53,14.76,37.34,237.15,111.09,6.66,36.67,458.95,2.1,97.0,,,,,,
,,,54.03,21.3,18.28,34.3,176.14,98.59,6.65,34.38,462.49,1.83,100.62,,,,,,
,,,54.05,21.22,17.81,33.01,146.4,96.49,7.96,32.46,528.47,1.84,108.23,,,,,,
,,,54.07,22.38,14.5,39.13,184.71,106.32,6.86,37.52,531.21,2.48,95.61,,,,,,
,,,54.08,19.02,17.96,31.9,203.31,110.66,7.96,38.29,590.5,2.31,108.75,,,,,,
,,,54.1,19.3,20.96,33.32,167.52,88.94,6.56,42.21,553.71,1.52,104.19,,,,,,
,,,54.12,23.57,16.56,39.82,203.38,108.31,7.25,32.93,481.99,2.07,101.57,,,,,,
,,,54.13,19.19,20.35,32.79,201.62,108.15,6.53,34.95,462.79,1.75,102.74,,,,,,
,,,54.15,21.9,21.23,33.72,177.8,110.19,6.28,40.03,505.98,1.9,95.78,,,,,,
,,,54.17,21.34,16.8,34.35,178.59,105.28,6.6,38.58,510.96,1.89,110.17,,,,,,
,,,54.18,18.69,20.03,31.7,190.95,104.42,7.14,34.2,463.15,2.09,96.61,,,,,,
,,,54.2,19.73,13.95,27.27,192.04,99.33,7.04,36.49,434.66,1.92,113.54,,,,,,
,,,54.22,18.03,14.29,39.3,190.3,97.86,7.94,32.24,466.62,2.2,112.1,,,,,,
,,,54.23,21.73,20.43,33.03,180.76,82.66,6.47,30.0,521.25,1.83,93.06,,,,,,
,,,54.25,19.41,21.15,32.67,214.55,113.32,6.34,37.8,443.31,2.21,96.35,,,,,,
,,,54.27,20.22,17.47,43.13,167.94,127.03,5.12,30.5,539.51,2.35,95.44,,,,,,
,,,54.28,20.58,17.15,32.51,181.95,107.18,7.11,30.54,542.3,1.94,107.11,,,,,,
,,,54.3,15.94,14.75,33.29,186.45,115.46,6.55,39.26,490.77,2.07,99.79,,,,,,
,,,54.32,17.96,16.58,38.06,192.12,106.73,7.16,40.7,405.88,1.83,121.73,,,,,,
,,,54.33,24.19,22.96,41.46,204.37,107.36,5.27,37.81,510.27,2.34,87.03,,,,,,
,,,54.35,17.28,17.76,39.17,177.64,105.88,7.08,40.38,512.01,2.08,120.59,,,,,,
,,,54.37,18.19,19.4,36.38,183.1,94.66,6.61,31.82,565.84,2.07,98.87,,,,,,
,,,54.38,19.02,17.85,36.61,208.71,88.48,7.02,42.13,521.34,2.29,97.66,,,,,,
,,,54.4,16.68,20.41,31.52,209.11,116.54,7.67,37.96,594.86,2.09,106.33,,,,,,
,,,54.42,18.51,16.16,34.85,146.61,99.93,6.68,32.37,357.83,2.02,120.83,,,,,,
,,,54.43,18.45,18.61,41.06,176.03,101.21,8.93,37.16,662.86,1.9,125.21,,,,,,
,,,54.45,23.9,18.08,34.74,184.25,109.75,7.95,36.56,462.95,1.93,123.01,,,,,,
,,,54.47,20.46,14.68,36.01,179.53,104.58,8.14,28.31,603.56,2.04,121.17,,,,,,
,,,54.48,19.33,16.45,44.57,202.99,91.54,6.27,30.96,508.21,2.17,111.18,,,,,,
,,,54.5,19.75,15.93,35.17,201.65,94.88,6.89,35.13,608.89,2.22,101.94,,,,,,
,,,54.52,19.0,19.58,37.92,211.35,93.98,7.23,36.16,535.38,2.2,109.46,,,,,,
,,,54.53,18.56,20.93,34.59,173.78,97.93,7.02,36.28,490.05,2.28,112.78,,,,,,
,,,54.55,17.81,16.56,32.75,201.68,103.49,8.03,33.98,549.36,2.18,99.64,,,,,,
,,,54.57,16.31,19.88,33.46,192.34,118.05,7.83,39.53,560.36,1.94,105.88,,,,,,
,,,54.58,16.63,20.85,30.11,178.81,86.39,6.91,35.36,600.5,1.87,106.78,,,,,,
,,,54.6,18.98,21.44,37.96,218.25,97.12,8.17,38.66,481.38,2.05,110.09,,,,,,
,,,54.62,19.09,20.23,28.47,203.05,97.16,6.55,37.71,578.16,2.35,91.4,,,,,,
,,,54.63,17.9,19.03,40.48,227.58,113.26,8.14,35.94,560.94,1.68,100.46,,,,,,
,,,54.65,19.31,18.75,42.8,173.25,105.22,7.09,38.8,584.72,2.05,96.32,,,,,,
,,,54.67,20.81,14.37,41.14,180.21,88.61,8.65,38.58,509.68,2.05,101.88,,,,,,
,,,54.68,20.06,17.51,31.24,169.05,100.21,8.13,32.46,591.45,1.81,112.12,,,,,,
,,,54.7,17.14,17.11,31.41,190.15,98.23,6.95,30.95,466.49,2.32,105.87,,,,,,
,,,54.72,18.75,22.64,36.91,201.56,76.02,7.23,41.32,448.84,1.62,106.42,,,,,,
,,,54.73,15.19,21.09,37.84,181.6,115.13,7.35,37.16,564.24,2.21,96.53,,,,,,
,,,54.75,19.45,13.98,35.61,211.22,99.25,8.87,35.36,654.78,2.65,108.31,,,,,,
,,,54.77,17.32,17.63,43.74,189.37,105.64,6.0,40.7,616.63,1.7,118.83,,,,,,
,,,54.78,18.51,19.87,37.06,176.46,95.64,6.41,40.3,414.12,2.23,109.38,,,,,,
,,,54.8,15.17,15.16,28.79,202.69,99.03,7.07,43.88,465.2,2.06,106.31,,,,,,
,,,54.82,19.54,18.08,31.26,156.27,108.34,7.6,42.49,518.45,2.27,84.47,,,,,,
,,,54.83,18.03,18.4,36.77,177.27,96.68,7.16,35.88,535.32,2.24,107.83,,,,,,
,,,54.85,15.92,16.95,37.72,166.7,113.51,7.39,37.91,569.8,2.33,98.55,,,,,,
,,,54.87,21.11,19.52,37.45,190.1,115.66,7.37,35.55,487.44,1.99,110.57,,,,,,
,,,54.88,17.64,16.85,34.76,151.31,111.19,6.66,36.66,519.03,1.94,105.55,,,,,,
,,,54.9,15.13,20.37,33.93,171.18,113.9,6.92,33.75,422.59,1.86,99.43,,,,,,
,,,54.92,20.02,22.75,36.55,178.99,108.63,6.15,35.58,509.2,1.92,122.32,,,,,,
,,,54.93,21.6,17.44,47.36,188.84,94.07,6.36,32.08,503.03,1.95,87.15,,,,,,
,,,54.95,20.21,18.39,38.49,177.0,94.76,7.32,43.25,546.95,2.04,93.0,,,,,,
,,,54.97,17.38,19.25,34.34,206.46,87.92,8.03,38.75,500.23,2.13,100.12,,,,,,
,,,54.98,20.0,16.73,42.58,186.05,93.35,7.33,36.46,481.08,2.08,101.3,,,,,,
,,,55.0,18.61,20.12,39.3,170.69,106.43,6.62,44.18,501.76,2.42,114.87,,,,,,
,,,55.02,20.32,20.69,33.98,179.73,83.57,6.85,38.9,475.19,2.14,94.71,,,,,,
,,,55.03,19.49,19.66,30.56,193.84,96.41,6.35,35.97,498.82,2.18,88.21,,,,,,
,,,55.05,18.72,21.39,35.45,194.89,109.91,7.83,35.73,518.14,2.29,99.48,,,,,,
,,,55.07,22.09,18.56,36.97,196.27,86.03,7.74,31.13,481.84,2.34,116.06,,,,,,
,,,55.08,19.09,18.89,42.12,158.53,105.02,7.36,37.27,512.03,1.74,106.79,,,,,,
,,,55.1,20.81,19.02,40.58,200.05,110.78,6.27,40.27,544.45,2.08,103.53,,,,,,
,,,55.12,21.72,19.12,34.11,183.76,107.76,6.19,36.04,444.81,2.38,98.6,,,,,,
,,,55.13,15.23,19.88,41.47,167.4,110.27,7.29,43.03,480.41,2.07,110.99,,,,,,
,,,55.15,18.08,19.05,41.67,191.62,95.62,6.59,43.08,559.1,1.89,95.38,,,,,,
,,,55.17,14.95,17.47,39.63,195.47,112.6,7.39,36.08,539.68,2.09,107.74,,,,,,
,,,55.18,19.62,19.16,35.12,202.79,102.55,6.11,33.4,637.04,2.12,98.46,,,,,,
,,,55.2,16.46,17.69,33.66,153.94,118.4,6.97,32.66,428.27,2.33,103.78,,,,,,
,,,55.22,20.47,15.29,33.73,174.94,114.14,7.05,33.52,538.64,2.33,112.03,,,,,,
,,,55.23,16.64,19.44,39.72,200.38,110.53,6.67,32.25,564.66,2.13,101.39,,,,,,
,,,55.25,15.55,18.3,34.2,213.18,98.04,6.88,36.99,500.26,2.69,82.65,,,,,,
,,,55.27,21.25,20.72,39.08,176.77,96.6,6.54,32.76,483.24,1.74,87.32,,,,,,
,,,55.28,17.35,19.28,34.43,182.65,100.31,7.2,41.12,469.2,1.67,98.13,,,,,,
,,,55.3,15.27,21.48,42.99,178.56,93.92,6.83,34.66,519.57,2.37,128.8,,,,,,
,,,55.32,17.87,20.4,33.88,179.33,97.86,7.82,34.5,431.23,2.44,119.51,,,,,,
,,,55.33,14.67,22.06,39.09,208.76,104.4,8.1,40.45,560.63,1.82,94.43,,,,,,
,,,55.35,21.3,20.67,40.5,167.43,110.64,6.2,40.63,580.23,2.17,99.06,,,,,,
,,,55.37,16.06,20.71,33.26,220.1,88.42,7.85,37.48,583.33,2.15,115.09,,,,,,
,,,55.38,18.94,17.79,39.16,225.43,89.97,6.35,36.8,557.61,2.34,100.98,,,,,,
,,,55.4,23.11,16.47,40.56,199.96,118.15,6.96,35.9,500.14,2.03,104.77,,,,,,
,,,55.42,16.76,19.3,36.0,185.26,86.6,6.09,34.98,533.46,2.16,126.38,,,,,,
,,,55.43,20.74,19.58,37.71,209.15,110.47,6.33,38.66,573.01,2.05,104.89,,,,,,
,,,55.45,19.22,19.1,32.27,205.56,108.59,7.37,39.33,615.78,2.24,93.03,,,,,,
,,,55.47,14.9,23.93,30.73,168.46,95.31,8.14,38.58,477.67,2.31,100.59,,,,,,
,,,55.48,17.18,21.37,35.77,217.13,98.49,6.97,42.18,588.65,2.11,91.89,,,,,,
,,,55.5,19.58,17.64,43.87,184.35,101.62,7.75,30.91,486.1,2.26,118.83,,,,,,
,,,55.52,15.82,20.7,42.59,225.57,93.03,6.24,40.88,447.55,2.29,113.1,,,,,,
,,,55.53,18.04,18.12,34.22,160.64,101.51,6.87,35.13,482.26,2.09,94.01,,,,,,
,,,55.55,18.25,22.75,39.04,158.59,99.87,9.62,35.06,530.11,2.46,116.25,,,,,,
,,,55.57,19.28,18.78,38.46,216.27,106.26,6.73,38.9,479.65,1.64,109.31,,,,,,
,,,55.58,19.61,21.11,30.89,202.83,113.49,6.29,33.06,628.5,2.05,112.89,,,,,,
,,,55.6,17.17,20.72,32.9,211.92,117.46,6.88,40.07,518.1,1.86,113.12,,,,,,
,,,55.62,16.06,18.08,37.75,163.09,105.95,7.33,37.81,506.34,2.16,108.31,,,,,,
,,,55.63,13.17,18.32,41.82,196.44,129.96,7.36,34.94,492.86,1.81,97.68,,,,,,
,,,55.65,20.72,19.67,38.73,198.49,110.78,6.79,34.47,511.4,1.81,107.05,,,,,,
,,,55.67,17.82,18.58,40.41,167.55,98.09,7.1,35.94,606.41,2.56,103.29,,,,,,
,,,55.68,17.58,22.07,38.07,175.75,101.29,6.92,35.61,515.82,1.85,108.18,,,,,,
,,,55.7,20.39,16.39,37.06,204.77,109.28,6.15,46.68,505.13,2.11,137.22,,,,,,
,,,55.72,15.59,22.86,36.46,193.01,97.08,7.11,35.83,429.52,2.28,116.16,,,,,,
,,,55.73,19.83,17.97,37.23,191.56,103.19,7.38,46.48,528.43,1.81,90.27,,,,,,
,,,55.75,21.6,20.64,37.35,212.23,109.74,6.76,40.54,567.54,2.07,97.28,,,,,,
,,,55.77,17.78,21.37,34.06,191.48,99.46,6.56,35.14,549.53,2.13,103.56,,,,,,
,,,55.78,16.54,21.38,37.71,177.44,125.03,6.53,35.88,485.69,2.13,96.69,,,,,,
,,,55.8,18.65,19.7,40.84,206.83,118.16,7.8,37.9,562.69,2.09,113.72,,,,,,
,,,55.82,15.88,21.14,34.98,188.32,98.88,6.52,31.02,496.97,2.28,129.9,,,,,,
,,,55.83,21.88,19.48,32.96,190.93,104.24,7.05,33.69,620.09,2.25,91.83,,,,,,
,,,55.85,19.49,19.76,29.56,218.24,98.18,7.84,38.91,562.19,2.14,110.92,,,,,,
,,,55.87,20.28,22.08,35.34,207.55,92.21,6.35,34.96,465.83,2.68,114.44,,,,,,
